,AGE,ATTRITION,BUSINESS_TRAVEL,DISTANCE_FROM_HOME,EDUCATION,EDUCATION_FIELD,ENVIRONMENT_SATISFACTION,GENDER,JOB_INVOLVEMENT,JOB_LEVEL,JOB_ROLE,JOB_SATISFACTION,MARITAL_STATUS,MONTHLY_INCOME,MONTHLY_RATE,NUM_COMPANIES_WORKED,OVER_TIME,PERCENT_SALARY_HIKE,PERFORMANCE_RATING,RELATIONSHIP_SATISFACTION,STOCK_OPTION_LEVEL,TOTAL_WORKING_YEARS,TRAINING_TIMES_LAST_YEAR,WORK_LIFE_BALANCE,YEARS_AT_COMPANY,YEARS_SINCE_LAST_PROMOTION,YEARS_WITH_CURR_MANAGER,DATE_BIRTH,REMOTE_WORK
954,44,No,travel_rarely,4,3,,4,0,3,2,healthcare_representative,2,single,5933.0,5197,9,,12,3.0,4,0,10.0,2,2.0,5,2,3,1979,yes
955,32,No,,13,4,life_sciences,2,0,3,2,sales_executive,4,divorced,4403.0,9250,2,,11,3.0,3,1,8.0,3,2.0,5,0,3,1991,yes
956,53,No,,7,2,,1,1,2,3,sales_executive,4,married,10934.0,20715,7,Yes,18,3.0,4,1,35.0,3,3.0,5,0,4,1970,no
957,22,No,,1,2,life_sciences,4,0,2,2,manufacturing_director,4,,5304.0,19146,6,,22,4.0,1,2,4.0,2,1.0,2,2,2,2001,no
958,44,No,travel_rarely,8,4,life_sciences,1,0,4,1,laboratory_technician,4,,2683.0,5044,2,Yes,24,4.0,3,1,10.0,2,2.0,3,0,2,1979,no
959,35,Yes,travel_frequently,25,4,life_sciences,4,1,3,1,research_scientist,2,divorced,2022.0,16612,1,,19,3.0,1,1,10.0,3,2.0,10,7,8,1988,yes
960,25,No,,4,1,,3,0,2,2,sales_executive,1,,4256.0,18154,1,No,12,3.0,1,0,5.0,1,4.0,5,0,3,1998,no
961,49,No,travel_rarely,1,3,technical_degree,3,1,3,1,research_scientist,1,,3580.0,10554,2,No,16,3.0,2,1,7.0,2,3.0,4,0,2,1974,no
962,24,No,non-travel,19,1,life_sciences,1,0,2,1,laboratory_technician,4,,2683.0,10778,0,,17,3.0,4,0,,2,2.0,5,3,4,1999,no
963,38,No,travel_rarely,9,3,marketing,2,0,2,1,sales_representative,2,,2899.0,12102,0,,19,3.0,4,1,3.0,3,3.0,2,1,2,1985,yes
964,29,Yes,travel_rarely,1,3,medical,2,1,2,1,sales_representative,3,,2683.0,23522,6,Yes,19,3.0,3,3,5.0,3,3.0,3,0,2,1994,no
965,43,No,travel_frequently,1,3,life_sciences,4,1,3,2,healthcare_representative,4,married,5562.0,21782,4,,13,3.0,2,1,12.0,2,2.0,5,2,2,1980,yes
966,28,No,travel_rarely,5,4,medical,1,0,3,2,sales_executive,4,single,5304.0,24252,1,,14,3.0,2,0,4.0,3,3.0,4,0,2,1995,no
967,20,Yes,travel_rarely,2,3,,3,1,2,1,sales_representative,3,single,2683.0,22052,1,,13,3.0,4,0,2.0,3,2.0,2,0,2,2003,yes
968,47,No,,2,4,life_sciences,4,1,2,1,sales_representative,4,single,2683.0,13137,1,Yes,18,3.0,1,0,3.0,3,2.0,3,1,2,1976,yes
969,22,Yes,travel_rarely,3,1,life_sciences,2,1,3,2,manufacturing_director,3,married,5304.0,10022,0,Yes,19,3.0,1,1,4.0,3,4.0,3,0,2,2001,yes
970,28,No,,9,3,medical,3,1,3,1,research_scientist,3,divorced,2377.0,9834,5,No,18,3.0,2,1,6.0,2,3.0,2,2,2,1995,yes
971,39,Yes,,6,3,medical,4,0,3,1,laboratory_technician,1,married,2404.0,4303,7,,21,4.0,4,0,,2,1.0,2,2,2,1984,yes
972,33,No,travel_rarely,1,4,,3,0,2,1,research_scientist,1,single,2799.0,3339,3,,11,3.0,2,0,,1,3.0,3,0,2,1990,no
973,36,No,travel_rarely,7,4,other,2,0,3,1,research_scientist,4,single,2683.0,23293,2,,18,3.0,3,0,8.0,6,3.0,6,0,1,1987,yes
974,35,No,travel_rarely,48,3,,3,1,3,2,sales_executive,3,,5304.0,6179,1,,16,3.0,2,0,5.0,3,3.0,5,1,0,1988,yes
975,31,Yes,,9,2,medical,3,0,2,1,research_scientist,1,single,2683.0,10322,0,Yes,22,4.0,1,0,4.0,0,3.0,3,1,2,1992,no
976,33,No,travel_rarely,13,1,life_sciences,2,1,3,1,research_scientist,4,single,3452.0,17241,3,,18,3.0,1,0,5.0,4,3.0,3,0,2,1990,no
977,27,No,,24,4,,24,1,3,1,laboratory_technician,2,married,2811.0,12086,9,No,14,3.0,2,1,4.0,2,3.0,2,2,2,1996,no
978,30,Yes,travel_rarely,22,3,,1,1,3,1,research_scientist,3,married,2683.0,11539,4,,11,3.0,2,0,,2,,5,0,1,1993,yes
979,24,No,,17,1,medical,4,1,2,2,manufacturing_director,3,divorced,4377.0,24117,1,No,15,3.0,2,2,5.0,6,3.0,4,3,2,1999,no
980,35,Yes,travel_rarely,14,4,other,3,0,2,1,laboratory_technician,2,divorced,2683.0,10074,1,Yes,24,4.0,4,1,5.0,2,1.0,4,0,2,1988,no
981,30,Yes,,5,3,,2,1,3,1,laboratory_technician,2,,2683.0,25725,0,,17,3.0,1,0,4.0,3,3.0,3,1,2,1993,yes
982,48,No,travel_rarely,6,3,,1,0,2,2,healthcare_representative,3,,4240.0,13119,2,No,13,3.0,4,0,19.0,0,3.0,2,2,2,1975,yes
983,41,No,travel_rarely,7,2,medical,4,1,3,2,manufacturing_director,3,,5304.0,23371,6,,14,3.0,2,0,8.0,6,3.0,2,2,1,1982,no
984,27,No,,2,4,,1,1,3,2,manufacturing_director,4,,4227.0,4658,0,,18,3.0,2,1,,2,,3,2,2,1996,yes
985,35,No,travel_rarely,10,3,other,2,0,3,1,laboratory_technician,4,,3917.0,9541,1,No,20,4.0,1,1,3.0,4,2.0,3,1,2,1988,no
986,26,Yes,non-travel,29,2,medical,2,0,1,2,sales_executive,1,single,4969.0,21813,8,No,18,3.0,4,0,,6,3.0,2,2,2,1997,yes
987,33,No,non-travel,8,1,life_sciences,2,1,2,1,sales_representative,4,,2683.0,21437,0,,19,3.0,4,0,,2,2.0,2,2,2,1990,no
988,26,Yes,,2,3,life_sciences,1,0,3,1,research_scientist,1,married,2042.0,15346,6,,14,3.0,2,1,6.0,2,3.0,3,1,2,1997,yes
989,38,No,travel_frequently,3,4,,3,0,3,1,research_scientist,3,,2821.0,2997,3,No,16,3.0,1,1,8.0,2,3.0,2,2,2,1985,no
990,46,No,,47,4,medical,47,0,3,5,research_director,4,,19132.0,21445,9,No,17,3.0,4,2,23.0,0,3.0,2,2,2,1977,yes
991,20,Yes,,9,3,marketing,4,1,3,1,sales_representative,4,single,2683.0,17205,1,Yes,14,3.0,2,0,2.0,3,3.0,2,0,2,2003,yes
992,30,No,,20,3,other,20,0,3,2,manufacturing_director,1,married,9957.0,9096,0,,15,3.0,3,1,7.0,1,2.0,6,0,2,1993,no
993,27,No,non-travel,8,5,,1,0,1,1,laboratory_technician,3,married,2683.0,5869,1,,19,3.0,4,3,3.0,4,,3,1,2,1996,no
994,55,No,,2,1,,4,0,3,3,manufacturing_director,2,married,10007.0,15813,3,No,18,3.0,2,1,23.0,4,3.0,3,1,2,1968,yes
995,33,No,travel_rarely,5,3,life_sciences,4,0,2,3,healthcare_representative,4,,10007.0,21214,4,No,15,3.0,3,1,,2,3.0,3,1,2,1990,yes
996,28,No,,15,2,life_sciences,1,0,3,1,laboratory_technician,3,,2207.0,22482,1,No,16,3.0,4,1,4.0,5,2.0,4,2,2,1995,yes
997,34,No,,3,1,life_sciences,1,0,3,2,healthcare_representative,4,,7756.0,22266,0,No,17,3.0,3,0,,1,2.0,6,0,4,1989,yes
998,33,Yes,,25,3,medical,1,0,2,1,research_scientist,2,single,2683.0,2993,4,Yes,20,4.0,2,0,5.0,0,3.0,2,2,2,1990,no
999,33,No,,7,3,life_sciences,4,1,3,2,sales_executive,2,married,5304.0,13401,0,No,17,3.0,3,1,4.0,3,3.0,3,0,2,1990,no
1000,21,No,,1,1,,4,1,2,1,research_scientist,2,single,2070.0,25326,1,Yes,11,3.0,3,0,2.0,6,4.0,2,2,2,2002,yes
1001,31,No,travel_frequently,20,3,,3,0,4,1,sales_representative,4,married,2791.0,21981,0,No,12,,1,1,3.0,4,3.0,2,2,2,1992,yes
1002,35,No,,11,2,marketing,4,0,3,2,sales_executive,4,divorced,5304.0,18500,1,,11,3.0,4,1,5.0,3,3.0,5,0,2,1988,yes
1003,34,No,,2,2,,4,0,3,2,manufacturing_director,3,single,5304.0,15834,2,No,11,3.0,4,0,,3,,3,0,2,1989,yes
1004,33,Yes,,9,4,,1,1,3,2,sales_executive,1,single,8224.0,18385,0,,17,3.0,1,0,6.0,3,3.0,5,0,3,1990,no
1005,31,Yes,,15,3,medical,3,0,3,1,laboratory_technician,3,,2610.0,6233,1,No,12,3.0,3,1,,5,2.0,2,2,2,1992,yes
1006,37,No,travel_rarely,25,2,,3,1,2,2,healthcare_representative,4,,5731.0,17171,7,No,13,3.0,3,2,9.0,2,3.0,6,1,3,1986,yes
1007,27,No,travel_rarely,6,3,,4,0,2,1,research_scientist,3,married,2539.0,7950,1,No,13,,3,1,4.0,0,3.0,4,2,2,1996,yes
1008,35,No,travel_frequently,4,4,other,4,0,2,1,laboratory_technician,4,married,2376.0,26537,1,,13,3.0,2,1,2.0,2,4.0,2,2,2,1988,yes
1009,56,No,,4,4,,4,1,3,5,manager,1,divorced,19132.0,18575,4,No,13,3.0,4,1,28.0,2,3.0,5,4,2,1967,yes
1010,45,No,,7,3,medical,1,1,3,1,research_scientist,3,,2683.0,20100,4,Yes,19,3.0,3,1,,2,,3,0,2,1978,yes
1011,20,No,travel_rarely,3,3,,1,0,2,1,laboratory_technician,3,single,2683.0,12828,1,,12,3.0,1,0,2.0,2,2.0,2,1,2,2003,yes
1012,50,No,travel_frequently,2,3,,4,1,3,4,manager,1,,15341.0,9490,2,No,22,4.0,3,1,,3,,2,2,2,1973,yes
1013,46,No,,15,2,life_sciences,4,0,3,5,research_director,2,,19081.0,10849,5,,11,3.0,1,1,25.0,2,3.0,4,0,3,1977,yes
1014,32,No,,13,3,other,3,1,2,1,laboratory_technician,2,married,2743.0,7331,1,No,20,4.0,3,1,2.0,2,3.0,2,2,2,1991,yes
1015,35,No,,8,2,,3,1,2,3,sales_executive,4,married,10007.0,13755,4,,11,3.0,2,1,16.0,6,2.0,13,4,12,1988,no
1016,29,No,,1,3,life_sciences,1,1,3,1,research_scientist,4,divorced,3760.0,5598,1,No,15,3.0,1,3,3.0,5,,3,1,2,1994,yes
1017,21,Yes,travel_frequently,10,2,,1,1,2,1,laboratory_technician,3,,2683.0,25308,1,,20,4.0,3,0,2.0,2,1.0,2,2,2,2002,yes
1018,34,No,travel_rarely,2,3,marketing,3,1,3,2,sales_executive,1,,4538.0,6039,0,,12,3.0,4,0,4.0,3,3.0,3,0,2,1989,yes
1019,28,No,,1,4,medical,4,0,3,1,laboratory_technician,3,single,2683.0,6842,0,Yes,11,3.0,3,0,,2,2.0,4,0,2,1995,no
1020,35,No,travel_rarely,6,1,life_sciences,3,0,3,1,research_scientist,3,married,2683.0,6020,0,Yes,14,,4,0,4.0,3,3.0,3,2,2,1988,no
1021,28,No,travel_frequently,2,3,life_sciences,4,0,2,1,laboratory_technician,4,married,3867.0,14222,1,,12,3.0,2,1,,2,3.0,2,2,2,1995,no
1022,28,No,travel_rarely,1,3,technical_degree,4,0,3,1,research_scientist,1,single,2080.0,4732,2,,11,3.0,2,0,5.0,2,2.0,3,1,2,1995,no
1023,25,No,,1,3,medical,4,1,3,1,research_scientist,2,single,2096.0,18830,1,,18,3.0,4,0,,3,2.0,2,2,1,1998,no
1024,58,No,,23,4,life_sciences,1,0,3,1,research_scientist,3,,2683.0,26076,1,,12,3.0,4,2,,3,3.0,2,2,2,1965,yes
1025,39,Yes,,23,3,medical,3,0,3,1,research_scientist,1,single,3904.0,22154,0,,13,3.0,1,0,6.0,2,3.0,5,0,3,1984,no
1026,30,No,travel_rarely,6,3,technical_degree,1,1,2,2,laboratory_technician,4,married,4627.0,23631,0,No,12,3.0,1,1,10.0,6,3.0,9,6,7,1993,yes
1027,50,No,,46,3,life_sciences,46,1,3,4,research_director,1,married,15341.0,22422,4,,11,3.0,2,0,,2,,3,1,2,1973,yes
1028,41,No,,10,2,medical,3,0,1,2,sales_executive,2,single,5304.0,22074,1,No,13,3.0,1,0,19.0,4,3.0,19,11,9,1982,yes
1029,31,Yes,,1,3,,4,1,3,1,sales_representative,2,,2302.0,8319,1,Yes,11,3.0,1,0,,2,4.0,3,2,2,1992,no
1030,44,Yes,,3,3,life_sciences,1,0,3,1,laboratory_technician,1,,2683.0,14669,4,No,12,,3,0,10.0,4,4.0,3,1,2,1979,yes
1031,40,No,non-travel,16,2,,3,0,3,1,research_scientist,3,divorced,2683.0,8532,9,No,16,3.0,2,1,6.0,0,3.0,4,0,0,1983,yes
1032,25,No,travel_rarely,19,1,medical,4,0,3,1,laboratory_technician,4,married,2683.0,9075,3,,11,3.0,3,3,,6,2.0,3,1,2,1998,no
1033,40,No,travel_rarely,1,4,life_sciences,2,0,3,1,laboratory_technician,2,,2683.0,6762,3,No,22,4.0,3,1,7.0,3,3.0,4,0,3,1983,yes
1034,51,No,travel_rarely,11,2,technical_degree,4,1,2,4,manufacturing_director,2,,15341.0,24439,3,No,16,3.0,2,0,,1,2.0,5,0,3,1972,yes
1035,27,No,travel_frequently,2,1,life_sciences,4,0,1,2,sales_executive,4,single,5071.0,20392,3,No,20,4.0,2,0,,3,3.0,6,0,0,1996,no
1036,35,Yes,,18,4,marketing,4,1,3,2,sales_executive,3,married,5304.0,23288,0,,18,3.0,3,1,5.0,0,2.0,4,3,2,1988,yes
1037,38,No,,7,3,,4,0,4,1,research_scientist,3,divorced,2683.0,15748,1,No,11,3.0,4,3,4.0,2,3.0,4,0,3,1985,yes
1038,31,Yes,,22,4,,4,0,3,2,manufacturing_director,3,married,5304.0,21057,1,,15,3.0,4,2,10.0,3,2.0,10,6,7,1992,yes
1039,51,No,,2,3,,2,0,3,3,sales_executive,2,,10596.0,15395,2,,11,3.0,2,0,14.0,5,3.0,4,3,2,1972,yes
1040,41,No,,22,3,,4,1,3,2,research_scientist,4,,5467.0,13953,3,,14,3.0,1,2,12.0,4,2.0,6,3,3,1982,no
1041,32,No,,2,1,marketing,3,0,3,2,sales_executive,2,married,5304.0,20497,0,Yes,13,3.0,1,3,4.0,3,2.0,3,1,2,1991,yes
1042,25,No,travel_rarely,18,1,life_sciences,1,0,4,2,sales_executive,3,married,5304.0,12477,2,No,11,3.0,2,0,6.0,3,2.0,3,1,2,1998,no
1043,27,No,,10,3,marketing,4,1,2,2,sales_executive,4,married,5769.0,7100,1,Yes,11,3.0,4,0,,3,3.0,6,4,4,1996,yes
1044,27,Yes,travel_rarely,22,4,life_sciences,4,1,3,1,research_scientist,3,single,2394.0,25681,1,Yes,13,,4,0,8.0,2,3.0,8,7,7,1996,yes
1045,37,No,,11,3,medical,1,1,3,1,laboratory_technician,3,single,3629.0,19106,4,No,18,3.0,1,0,8.0,6,3.0,3,0,2,1986,yes
1046,35,No,travel_frequently,18,2,life_sciences,3,0,3,3,manufacturing_director,4,,9362.0,19944,2,No,11,3.0,3,0,10.0,2,3.0,2,2,2,1988,yes
1047,25,No,,1,3,,1,0,3,1,laboratory_technician,4,,3229.0,4910,4,No,11,3.0,2,1,7.0,2,2.0,3,0,2,1998,yes
1048,30,No,,7,4,marketing,4,1,3,2,sales_executive,1,divorced,5304.0,12761,7,No,14,3.0,2,2,,3,3.0,3,0,2,1993,yes
1049,31,No,,8,5,life_sciences,1,1,3,4,research_director,2,,16422.0,8847,3,No,11,3.0,3,0,,3,4.0,3,1,0,1992,yes
1050,36,No,,16,4,marketing,3,1,2,2,sales_executive,1,,5647.0,13494,4,No,13,3.0,1,2,11.0,3,2.0,3,0,2,1987,no
1051,25,Yes,travel_rarely,9,2,,1,0,2,1,sales_representative,1,,4400.0,15182,3,No,12,3.0,1,0,6.0,2,3.0,3,2,2,1998,yes
1052,56,No,,1,2,life_sciences,1,1,3,1,research_scientist,1,,2066.0,10494,2,,22,4.0,4,1,5.0,3,4.0,3,1,0,1967,yes
1053,41,No,,5,5,medical,2,0,4,1,research_scientist,3,,2683.0,5561,2,,12,3.0,1,0,7.0,5,,4,0,3,1982,yes
1054,31,No,travel_rarely,8,2,,4,1,4,1,human_resources,2,,2683.0,24609,9,No,18,,4,0,8.0,3,3.0,3,0,2,1992,yes
1055,31,Yes,travel_frequently,2,3,life_sciences,2,0,3,1,laboratory_technician,4,,2683.0,21081,6,,13,3.0,3,1,7.0,2,1.0,2,2,2,1992,yes
1056,48,No,,7,3,marketing,3,0,3,2,sales_executive,1,divorced,5486.0,24795,4,No,11,3.0,1,3,,3,3.0,2,2,2,1975,no
1057,34,Yes,,9,4,,1,1,3,1,human_resources,3,married,2683.0,3072,1,No,15,3.0,4,0,2.0,0,3.0,2,2,2,1989,no
1058,44,No,,5,3,life_sciences,3,0,2,1,laboratory_technician,3,single,3162.0,7973,3,,14,3.0,4,0,7.0,5,3.0,5,0,3,1979,no
1059,49,No,travel_rarely,5,4,,1,0,3,2,healthcare_representative,3,married,6651.0,21534,2,No,14,,2,1,20.0,0,2.0,3,1,2,1974,yes
1060,44,No,,20,3,life_sciences,4,0,3,1,research_scientist,2,,3420.0,21158,1,,13,3.0,3,0,6.0,3,2.0,5,1,3,1979,no
1061,28,Yes,,1,3,,1,0,3,1,sales_representative,3,married,2909.0,15747,3,,15,3.0,4,1,5.0,3,4.0,3,1,2,1995,no
1062,44,No,travel_frequently,2,1,,2,0,3,3,manufacturing_director,3,single,10007.0,19719,5,,18,,2,0,16.0,2,2.0,2,2,2,1979,yes
1063,55,No,travel_rarely,4,4,life_sciences,4,0,3,2,healthcare_representative,3,married,5304.0,16143,0,,16,3.0,2,0,4.0,2,3.0,3,1,2,1968,yes
1064,28,No,travel_frequently,7,3,life_sciences,3,0,3,2,sales_executive,1,single,4898.0,11827,0,,14,3.0,4,0,5.0,5,3.0,4,1,3,1995,yes
1065,49,No,travel_rarely,45,2,medical,45,1,2,2,laboratory_technician,1,married,5304.0,23070,4,,25,4.0,1,1,10.0,3,3.0,3,1,2,1974,yes
1066,29,No,travel_frequently,2,1,life_sciences,4,1,3,1,laboratory_technician,2,,3180.0,4668,0,No,13,3.0,3,3,,3,3.0,3,0,2,1994,no
1067,32,No,,10,3,,3,0,3,3,manager,4,,11244.0,21072,2,,25,,2,0,10.0,5,4.0,5,0,0,1991,yes
1068,31,Yes,travel_frequently,3,3,life_sciences,4,1,3,1,research_scientist,3,,2683.0,4156,1,No,12,3.0,1,0,7.0,2,,7,7,7,1992,yes
1069,40,No,,43,2,life_sciences,4,0,3,2,healthcare_representative,4,divorced,4069.0,8841,3,,18,3.0,3,0,8.0,2,3.0,2,2,2,1983,no
1070,36,No,travel_rarely,2,4,life_sciences,3,0,3,1,sales_representative,4,,2683.0,17001,3,Yes,21,4.0,4,0,7.0,3,2.0,3,1,2,1987,no
1071,33,No,,8,4,life_sciences,1,0,3,2,sales_executive,1,,6392.0,10589,2,No,13,3.0,4,1,,6,1.0,2,2,2,1990,no
1072,30,No,,14,4,,14,0,3,3,sales_executive,2,married,10007.0,17799,3,,12,3.0,2,1,9.0,3,3.0,4,1,3,1993,yes
1073,38,Yes,travel_rarely,2,3,medical,3,0,3,2,manufacturing_director,2,married,4855.0,7653,4,,11,3.0,1,2,,2,3.0,5,1,4,1985,no
1074,48,No,travel_rarely,15,4,,3,1,3,1,research_scientist,1,married,2683.0,16530,8,,12,3.0,4,1,,3,2.0,8,7,6,1975,yes
1075,34,No,,1,4,,2,0,3,2,research_scientist,4,,5304.0,13008,9,No,17,3.0,2,1,,3,2.0,2,2,1,1989,yes
1076,38,No,travel_rarely,16,3,life_sciences,2,1,3,2,sales_executive,2,single,5304.0,16379,2,No,12,3.0,2,0,8.0,5,4.0,3,1,2,1985,no
1077,35,No,travel_rarely,10,4,,1,1,3,2,healthcare_representative,3,single,5304.0,4223,3,Yes,16,3.0,3,0,,4,3.0,5,0,4,1988,yes
1078,23,No,,10,3,,4,0,4,1,research_scientist,3,married,2683.0,12826,2,No,16,3.0,4,1,4.0,2,3.0,2,2,2,2000,yes
1079,36,No,,6,4,,1,0,4,2,laboratory_technician,1,,5304.0,19711,3,Yes,13,3.0,4,1,9.0,3,3.0,3,0,2,1987,no
1080,34,No,travel_frequently,36,4,,36,0,2,2,healthcare_representative,3,,5304.0,15332,1,No,14,3.0,2,1,8.0,3,2.0,8,7,7,1989,no
1081,22,No,non-travel,26,2,other,2,1,2,1,research_scientist,3,married,2683.0,10293,1,,14,,2,0,4.0,2,2.0,4,1,3,2001,yes
1082,32,No,,5,4,,2,1,4,1,research_scientist,4,married,3312.0,18783,3,No,17,3.0,4,2,6.0,3,3.0,3,0,2,1991,yes
1083,31,No,travel_frequently,2,4,,4,0,3,2,sales_executive,1,single,5304.0,21602,7,,13,3.0,4,0,,3,3.0,5,0,3,1992,no
1084,36,No,travel_rarely,12,4,life_sciences,3,1,3,2,manufacturing_director,3,married,5304.0,12421,9,Yes,12,3.0,2,2,7.0,2,3.0,3,1,1,1987,yes
1085,21,No,,19,1,medical,3,0,3,1,research_scientist,4,single,3117.0,26009,1,No,18,3.0,3,0,,2,,2,2,2,2002,no
1086,47,No,,26,4,,4,1,3,5,manager,3,married,19132.0,5220,3,No,11,3.0,3,1,27.0,2,3.0,5,1,0,1976,no
1087,39,No,,4,3,medical,1,1,3,2,manufacturing_director,3,,5304.0,3140,0,No,13,3.0,4,0,,2,1.0,9,3,8,1984,yes
1088,40,No,,16,3,,3,1,3,3,manufacturing_director,4,,10007.0,19948,6,,15,,4,0,18.0,2,2.0,4,3,3,1983,yes
1089,48,No,travel_frequently,4,5,,3,0,2,4,manager,4,,15202.0,5602,2,No,25,4.0,2,1,,3,3.0,2,2,2,1975,yes
1090,35,Yes,,10,2,medical,1,0,1,2,sales_executive,4,,5304.0,22098,6,Yes,14,3.0,4,2,,2,2.0,2,2,2,1988,no
1091,27,No,travel_rarely,8,3,medical,2,1,4,1,research_scientist,3,,2683.0,22490,7,,17,3.0,1,0,5.0,0,3.0,3,0,2,1996,no
1092,27,No,,2,3,medical,4,0,3,1,research_scientist,4,single,2580.0,6297,2,No,13,3.0,3,0,,0,2.0,4,1,2,1996,yes
1093,40,Yes,travel_rarely,7,3,,1,0,3,1,laboratory_technician,1,,2166.0,3339,3,Yes,14,3.0,2,0,10.0,3,1.0,4,0,3,1983,yes
1094,29,No,,10,3,,3,0,2,2,sales_executive,3,single,5304.0,23413,9,No,11,3.0,3,0,,2,3.0,5,1,4,1994,yes
1095,36,No,,5,4,life_sciences,2,1,3,3,healthcare_representative,1,married,10007.0,22792,4,No,12,,3,2,9.0,6,3.0,3,0,2,1987,yes
1096,49,No,travel_rarely,22,4,other,1,1,3,4,research_director,2,married,15341.0,3498,3,,16,3.0,2,2,27.0,2,3.0,4,1,2,1974,yes
1097,20,No,travel_rarely,13,3,medical,3,1,3,1,sales_representative,3,single,2683.0,13251,1,,19,3.0,1,0,2.0,3,3.0,2,2,2,2003,yes
1098,36,No,non-travel,1,4,,4,1,2,2,manufacturing_director,3,,4374.0,15411,0,,15,3.0,3,0,4.0,6,3.0,3,1,2,1987,yes
1099,33,No,travel_rarely,2,4,,4,0,3,2,sales_executive,4,,5505.0,3921,1,,14,3.0,3,2,6.0,5,3.0,6,0,4,1990,yes
1100,49,No,,16,3,medical,4,1,3,1,laboratory_technician,1,divorced,2587.0,24941,4,,16,3.0,2,1,17.0,2,2.0,2,2,2,1974,yes
1101,47,No,travel_rarely,2,4,life_sciences,2,1,4,4,manager,2,,15972.0,21086,6,,14,3.0,3,3,29.0,2,3.0,3,1,2,1976,yes
1102,20,No,travel_rarely,9,1,,4,0,3,1,sales_representative,1,,2683.0,21082,1,No,11,3.0,1,0,,3,3.0,2,0,2,2003,yes
1103,36,No,travel_rarely,26,4,,1,0,3,2,healthcare_representative,3,married,5304.0,7419,6,No,14,3.0,2,2,10.0,2,2.0,3,0,2,1987,no
1104,44,No,travel_rarely,1,3,,3,1,3,1,human_resources,4,,2683.0,4167,4,Yes,18,3.0,1,3,8.0,2,3.0,2,2,2,1979,no
1105,55,No,,12,3,technical_degree,12,0,2,1,research_scientist,2,divorced,2683.0,23737,5,No,12,,4,1,8.0,1,3.0,4,1,2,1968,yes
1106,23,Yes,,7,3,life_sciences,3,0,3,1,sales_representative,4,divorced,2683.0,25103,1,Yes,21,4.0,2,1,3.0,2,3.0,3,0,2,2000,no
1107,26,No,,17,4,,4,0,1,1,laboratory_technician,3,,2305.0,6217,1,No,15,3.0,3,3,,3,4.0,3,0,2,1997,yes
1108,32,No,travel_frequently,10,3,,1,0,3,1,research_scientist,3,married,3433.0,17360,6,,13,3.0,1,1,,3,2.0,5,1,3,1991,yes
1109,31,No,,2,4,life_sciences,2,0,3,1,laboratory_technician,3,married,3477.0,18103,1,,14,3.0,4,1,6.0,2,4.0,5,0,3,1992,no
1110,41,No,non-travel,4,3,human_resources,3,0,1,2,human_resources,2,married,5304.0,20794,6,No,19,,2,1,,4,3.0,3,1,2,1982,no
1111,24,No,travel_rarely,29,1,medical,2,0,3,1,laboratory_technician,1,,3907.0,3622,1,No,13,3.0,2,3,6.0,2,4.0,6,1,2,1999,yes
1112,36,Yes,,13,5,marketing,2,0,2,2,sales_executive,1,,5304.0,8658,5,Yes,13,3.0,2,3,16.0,3,3.0,2,2,2,1987,yes
1113,23,No,,4,1,,3,1,3,1,laboratory_technician,2,single,2683.0,12862,1,No,13,3.0,3,0,3.0,3,1.0,3,1,2,2000,no
1114,24,No,,35,3,medical,35,0,3,1,human_resources,4,married,2683.0,2097,0,No,14,3.0,4,1,3.0,2,3.0,2,2,1,1999,no
1115,30,Yes,travel_frequently,42,3,,3,1,2,1,human_resources,4,divorced,2683.0,9732,6,No,11,3.0,3,1,,0,2.0,4,1,2,1993,no
1116,31,No,,5,3,,1,0,3,2,sales_executive,3,,5304.0,20943,1,No,19,3.0,3,1,6.0,3,3.0,5,0,2,1992,yes
1117,27,No,,48,3,,48,1,3,1,research_scientist,4,,3445.0,6152,1,,11,3.0,3,0,6.0,5,2.0,6,1,4,1996,no
1118,29,Yes,travel_rarely,9,3,,2,1,1,1,sales_representative,2,single,2760.0,14630,1,,13,3.0,3,0,2.0,3,3.0,2,2,2,1994,yes
1119,29,No,,1,3,,4,0,4,2,healthcare_representative,3,,6294.0,23060,8,Yes,12,3.0,4,0,10.0,5,4.0,3,0,2,1994,no
1120,53,No,,31,4,,1,1,2,4,manufacturing_director,3,married,15341.0,22308,4,Yes,20,4.0,4,3,27.0,2,2.0,3,0,2,1970,yes
1121,34,No,travel_rarely,3,2,,4,1,1,2,sales_executive,4,,5304.0,25353,5,No,12,,1,0,,3,3.0,2,2,2,1989,yes
1122,51,No,travel_rarely,3,3,,1,1,3,3,manager,3,married,13116.0,22984,2,No,11,3.0,4,0,,2,3.0,2,2,2,1972,yes
1123,37,No,travel_rarely,9,2,marketing,2,0,2,2,sales_executive,2,,5304.0,8800,1,No,14,3.0,1,2,,2,3.0,5,0,3,1986,no
1124,46,No,,26,2,life_sciences,2,0,2,2,sales_executive,2,,5304.0,25166,8,,15,3.0,3,0,6.0,3,3.0,2,2,2,1977,no
1125,43,No,non-travel,9,3,,1,0,3,1,research_scientist,3,,2683.0,24978,4,No,13,3.0,3,0,,2,2.0,3,1,2,1980,yes
1126,41,No,travel_rarely,35,3,,35,0,4,2,healthcare_representative,2,single,5304.0,15530,3,,12,3.0,1,0,,3,1.0,3,1,2,1982,no
